date,city,city_zh,lat,lon,AQI,PM2.5,PM10,SO2,NO2,CO,O3
2015-01,Dongguan,东莞,23.02,113.75,75.5,55.1,76.1,20.4,48.0,1.0,59.5
2015-01,Foshan,佛山,23.02,113.12,74.5,54.3,80.2,24.5,60.0,1.2,36.0
2015-01,Guangzhou,广州,23.13,113.26,73.0,53.0,76.7,18.2,61.6,1.3,32.7
2015-01,Huizhou,惠州,23.11,114.42,56.3,34.2,65.7,12.1,29.8,1.0,62.2
2015-01,Jiangmen,江门,22.58,113.08,87.6,64.8,87.1,31.1,54.8,1.4,49.2
2015-01,Shenzhen,深圳,22.54,114.06,67.4,46.3,77.9,9.9,45.7,1.2,60.2
2015-01,Zhaoqing,肇庆,23.05,112.47,81.4,57.7,86.1,24.6,50.0,1.2,44.7
2015-01,Zhongshan,中山,22.52,113.38,75.0,54.1,84.4,20.2,45.6,1.6,29.8
2015-01,Zhuhai,珠海,22.27,113.58,81.5,59.3,89.5,16.3,51.0,1.5,60.7
2015-02,Dongguan,东莞,23.02,113.75,78.4,57.7,75.2,15.2,34.2,1.0,69.8
2015-02,Foshan,佛山,23.02,113.12,81.8,60.2,76.7,15.0,45.3,1.1,50.2
2015-02,Guangzhou,广州,23.13,113.26,84.6,62.3,82.3,13.0,53.8,1.1,38.2
2015-02,Huizhou,惠州,23.11,114.42,64.3,42.7,75.4,11.3,22.3,1.0,77.1
2015-02,Jiangmen,江门,22.58,113.08,93.9,68.8,90.5,19.9,43.7,1.0,56.0
2015-02,Shenzhen,深圳,22.54,114.06,74.4,53.6,78.4,9.5,35.2,1.1,67.1
2015-02,Zhaoqing,肇庆,23.05,112.47,91.3,67.2,85.6,17.6,29.0,1.1,52.5
2015-02,Zhongshan,中山,22.52,113.38,89.1,65.9,84.3,13.7,42.8,1.3,36.4
2015-02,Zhuhai,珠海,22.27,113.58,90.9,66.3,92.2,10.8,34.4,1.2,68.2
2015-03,Dongguan,东莞,23.02,113.75,51.5,34.8,50.5,11.9,40.5,0.9,41.6
2015-03,Foshan,佛山,23.02,113.12,56.6,39.6,56.5,15.4,47.6,1.1,21.7
2015-03,Guangzhou,广州,23.13,113.26,53.6,37.3,56.5,10.8,51.1,1.1,22.3
2015-03,Huizhou,惠州,23.11,114.42,45.1,24.8,47.4,8.2,21.4,0.8,53.5
2015-03,Jiangmen,江门,22.58,113.08,67.9,48.4,65.2,21.6,44.7,1.2,30.8
2015-03,Shenzhen,深圳,22.54,114.06,52.2,32.8,54.9,7.4,31.4,1.0,54.6
2015-03,Zhaoqing,肇庆,23.05,112.47,61.6,43.0,61.0,26.0,35.5,1.1,29.9
2015-03,Zhongshan,中山,22.52,113.38,56.8,38.4,59.7,13.1,36.2,1.1,28.1
2015-03,Zhuhai,珠海,22.27,113.58,47.4,31.2,45.9,6.1,35.4,0.8,50.0
2015-04,Dongguan,东莞,23.02,113.75,54.9,35.8,54.1,14.1,37.7,0.8,66.2
2015-04,Foshan,佛山,23.02,113.12,56.8,37.6,58.7,19.3,39.7,0.9,51.6
2015-04,Guangzhou,广州,23.13,113.26,63.1,42.1,66.7,14.9,48.4,1.1,49.2
2015-04,Huizhou,惠州,23.11,114.42,52.6,28.4,58.6,9.4,25.3,0.8,64.7
2015-04,Jiangmen,江门,22.58,113.08,50.2,32.1,53.9,16.4,28.0,0.9,48.0
2015-04,Shenzhen,深圳,22.54,114.06,49.6,29.5,54.3,8.7,35.8,0.9,51.5
2015-04,Zhaoqing,肇庆,23.05,112.47,57.0,37.1,60.0,22.6,27.1,0.9,63.5
2015-04,Zhongshan,中山,22.52,113.38,51.9,35.2,52.8,13.7,28.8,1.0,47.0
2015-04,Zhuhai,珠海,22.27,113.58,50.8,30.0,54.6,8.0,29.1,0.7,56.0
2015-05,Dongguan,东莞,23.02,113.75,40.4,25.5,39.4,8.4,32.3,0.8,57.7
2015-05,Foshan,佛山,23.02,113.12,42.3,27.2,41.5,14.1,40.8,0.9,40.0
2015-05,Guangzhou,广州,23.13,113.26,47.9,30.6,46.8,13.6,47.4,0.9,39.4
2015-05,Huizhou,惠州,23.11,114.42,39.5,20.3,39.7,7.8,18.8,0.8,56.6
2015-05,Jiangmen,江门,22.58,113.08,29.7,17.5,29.5,9.5,20.9,0.8,24.8
2015-05,Shenzhen,深圳,22.54,114.06,35.5,17.6,35.5,7.8,29.8,0.9,44.4
2015-05,Zhaoqing,肇庆,23.05,112.47,49.7,33.0,50.0,26.3,35.1,1.0,51.2
2015-05,Zhongshan,中山,22.52,113.38,27.8,17.3,26.0,10.1,18.4,1.0,36.6
2015-05,Zhuhai,珠海,22.27,113.58,31.5,13.1,31.7,5.0,19.9,0.7,44.5
2015-06,Dongguan,东莞,23.02,113.75,30.3,17.3,28.9,9.0,23.1,0.7,48.4
2015-06,Foshan,佛山,23.02,113.12,34.6,20.6,34.2,14.8,28.7,0.7,39.0
2015-06,Guangzhou,广州,23.13,113.26,39.1,22.2,38.6,10.5,34.7,0.7,44.2
2015-06,Huizhou,惠州,23.11,114.42,33.4,13.8,33.4,10.0,16.8,0.7,46.6
2015-06,Jiangmen,江门,22.58,113.08,23.2,13.3,23.0,9.4,15.3,0.6,25.7
2015-06,Shenzhen,深圳,22.54,114.06,27.5,11.8,27.5,8.3,26.1,0.8,36.7
2015-06,Zhaoqing,肇庆,23.05,112.47,33.8,18.2,33.6,19.1,17.5,0.7,50.4
2015-06,Zhongshan,中山,22.52,113.38,21.3,11.7,20.5,9.8,13.6,0.7,36.3
2015-06,Zhuhai,珠海,22.27,113.58,28.3,10.1,28.3,4.3,12.9,0.6,39.4
2015-07,Dongguan,东莞,23.02,113.75,37.0,22.9,34.4,9.8,25.5,0.7,59.6
2015-07,Foshan,佛山,23.02,113.12,45.6,29.7,44.5,13.7,29.5,0.8,54.2
2015-07,Guangzhou,广州,23.13,113.26,43.4,25.9,42.0,9.2,33.8,0.8,49.6
2015-07,Huizhou,惠州,23.11,114.42,38.1,20.5,38.3,9.2,16.4,0.7,51.9
2015-07,Jiangmen,江门,22.58,113.08,32.3,19.9,31.6,9.8,16.5,0.8,47.6
2015-07,Shenzhen,深圳,22.54,114.06,35.1,20.2,35.0,7.9,27.4,0.9,53.8
2015-07,Zhaoqing,肇庆,23.05,112.47,37.0,22.7,36.0,16.3,14.0,0.7,59.6
2015-07,Zhongshan,中山,22.52,113.38,36.0,21.7,33.7,6.7,21.0,0.9,56.1
2015-07,Zhuhai,珠海,22.27,113.58,39.7,19.6,42.4,6.3,16.3,0.8,54.7
2015-08,Dongguan,东莞,23.02,113.75,52.4,33.5,47.9,12.1,34.6,0.7,64.6
2015-08,Foshan,佛山,23.02,113.12,62.2,42.5,62.9,19.5,38.1,0.8,54.8
2015-08,Guangzhou,广州,23.13,113.26,61.2,40.7,63.3,13.9,40.3,0.9,55.8
2015-08,Huizhou,惠州,23.11,114.42,46.7,26.4,48.1,10.5,19.2,0.8,59.6
2015-08,Jiangmen,江门,22.58,113.08,42.5,26.8,42.8,14.0,16.8,0.9,50.9
2015-08,Shenzhen,深圳,22.54,114.06,41.5,25.5,43.3,9.4,35.2,0.9,50.2
2015-08,Zhaoqing,肇庆,23.05,112.47,53.4,35.4,53.3,19.2,22.8,0.7,61.3
2015-08,Zhongshan,中山,22.52,113.38,42.5,27.9,40.8,10.0,22.3,1.0,55.8
2015-08,Zhuhai,珠海,22.27,113.58,43.1,24.6,46.3,7.4,20.2,0.8,54.2
2015-09,Dongguan,东莞,23.02,113.75,56.7,37.0,52.5,13.9,29.4,0.7,71.2
2015-09,Foshan,佛山,23.02,113.12,56.0,38.4,55.5,15.4,31.7,0.9,55.7
2015-09,Guangzhou,广州,23.13,113.26,63.0,43.4,65.6,11.7,42.7,0.9,54.1
2015-09,Huizhou,惠州,23.11,114.42,51.7,32.1,51.6,11.1,21.7,0.8,66.9
2015-09,Jiangmen,江门,22.58,113.08,48.0,32.0,46.7,14.5,20.4,0.9,55.6
2015-09,Shenzhen,深圳,22.54,114.06,44.1,28.9,44.7,8.0,30.7,0.7,60.5
2015-09,Zhaoqing,肇庆,23.05,112.47,58.8,41.2,57.7,22.7,27.0,0.9,62.2
2015-09,Zhongshan,中山,22.52,113.38,44.2,29.8,41.9,10.2,22.5,0.9,60.1
2015-09,Zhuhai,珠海,22.27,113.58,45.4,24.8,49.2,7.4,21.7,0.7,60.8
2015-10,Dongguan,东莞,23.02,113.75,65.5,46.3,65.0,17.2,31.2,0.8,68.2
2015-10,Foshan,佛山,23.02,113.12,71.4,51.2,75.4,21.8,44.2,0.9,49.5
2015-10,Guangzhou,广州,23.13,113.26,63.4,43.4,74.2,10.8,49.1,0.9,47.4
2015-10,Huizhou,惠州,23.11,114.42,54.2,35.3,57.6,11.5,20.8,0.8,67.0
2015-10,Jiangmen,江门,22.58,113.08,58.8,40.0,64.7,21.4,34.7,1.1,54.0
2015-10,Shenzhen,深圳,22.54,114.06,55.1,37.4,58.3,8.6,34.4,0.8,75.1
2015-10,Zhaoqing,肇庆,23.05,112.47,61.7,44.4,60.9,19.3,31.5,0.9,68.1
2015-10,Zhongshan,中山,22.52,113.38,65.2,46.6,63.8,16.0,35.8,1.0,62.3
2015-10,Zhuhai,珠海,22.27,113.58,64.8,41.6,73.8,11.5,29.6,0.8,78.1
2015-11,Dongguan,东莞,23.02,113.75,63.1,43.9,62.6,17.3,35.3,0.8,50.8
2015-11,Foshan,佛山,23.02,113.12,61.6,42.0,67.3,19.7,44.7,1.0,33.7
2015-11,Guangzhou,广州,23.13,113.26,60.9,40.1,70.1,13.7,52.2,1.0,31.7
2015-11,Huizhou,惠州,23.11,114.42,51.3,31.5,53.4,11.3,21.4,0.9,58.6
2015-11,Jiangmen,江门,22.58,113.08,57.4,36.6,63.7,19.7,44.2,1.1,35.6
2015-11,Shenzhen,深圳,22.54,114.06,50.2,32.1,52.6,7.8,31.2,0.8,70.5
2015-11,Zhaoqing,肇庆,23.05,112.47,58.5,40.0,60.9,19.7,40.4,1.0,40.0
2015-11,Zhongshan,中山,22.52,113.38,62.7,44.0,61.9,11.3,40.3,1.1,47.1
2015-11,Zhuhai,珠海,22.27,113.58,53.5,35.1,56.3,11.8,34.8,0.8,72.1
2015-12,Dongguan,东莞,23.02,113.75,47.1,33.2,44.0,13.8,33.9,1.0,27.5
2015-12,Foshan,佛山,23.02,113.12,51.7,36.1,53.5,15.2,38.4,1.0,18.1
2015-12,Guangzhou,广州,23.13,113.26,50.4,34.4,52.8,10.1,46.6,1.0,18.6
2015-12,Huizhou,惠州,23.11,114.42,40.3,25.7,39.1,8.0,23.0,0.8,36.1
2015-12,Jiangmen,江门,22.58,113.08,46.0,29.2,49.1,12.9,42.4,1.0,15.2
2015-12,Shenzhen,深圳,22.54,114.06,44.1,28.6,44.2,7.4,36.4,1.0,42.7
2015-12,Zhaoqing,肇庆,23.05,112.47,43.9,30.7,46.3,13.6,39.1,1.2,23.7
2015-12,Zhongshan,中山,22.52,113.38,48.0,31.9,48.2,12.1,38.4,1.4,19.5
2015-12,Zhuhai,珠海,22.27,113.58,48.2,30.7,51.3,12.1,44.9,1.0,45.6
2016-01,Dongguan,东莞,23.02,113.75,49.5,34.5,46.5,14.0,37.7,0.9,28.6
2016-01,Foshan,佛山,23.02,113.12,52.0,36.4,49.5,14.6,42.4,1.1,18.3
2016-01,Guangzhou,广州,23.13,113.26,50.5,32.8,53.0,8.3,50.7,1.1,18.5
2016-01,Huizhou,惠州,23.11,114.42,43.0,27.9,42.2,7.2,26.7,0.9,39.9
2016-01,Jiangmen,江门,22.58,113.08,49.8,30.5,51.7,11.9,42.7,1.1,17.4
2016-01,Shenzhen,深圳,22.54,114.06,48.7,32.7,48.5,7.1,42.1,1.0,46.7
2016-01,Zhaoqing,肇庆,23.05,112.47,45.8,31.2,43.2,10.4,38.8,1.2,26.3
2016-01,Zhongshan,中山,22.52,113.38,51.7,34.9,54.0,13.3,44.0,1.3,20.4
2016-01,Zhuhai,珠海,22.27,113.58,49.9,32.2,54.1,11.2,50.5,0.9,45.0
2016-02,Dongguan,东莞,23.02,113.75,49.2,34.3,44.6,7.3,25.5,0.8,43.1
2016-02,Foshan,佛山,23.02,113.12,54.2,38.2,48.9,9.8,35.7,0.8,35.2
2016-02,Guangzhou,广州,23.13,113.26,53.7,36.7,53.5,8.9,42.9,0.9,33.8
2016-02,Huizhou,惠州,23.11,114.42,44.1,29.0,44.6,6.8,20.5,0.8,51.8
2016-02,Jiangmen,江门,22.58,113.08,49.9,31.2,51.5,7.6,32.5,1.0,35.2
2016-02,Shenzhen,深圳,22.54,114.06,45.4,29.1,46.9,7.9,32.0,0.8,57.7
2016-02,Zhaoqing,肇庆,23.05,112.47,47.8,32.8,44.9,7.7,26.4,1.0,38.5
2016-02,Zhongshan,中山,22.52,113.38,46.0,28.3,47.9,10.1,38.4,1.1,29.8
2016-02,Zhuhai,珠海,22.27,113.58,48.5,29.7,52.2,8.3,36.6,0.8,53.6
2016-03,Dongguan,东莞,23.02,113.75,61.2,43.5,61.0,10.4,47.5,0.8,47.3
2016-03,Foshan,佛山,23.02,113.12,61.2,42.9,63.6,15.5,56.0,0.9,39.2
2016-03,Guangzhou,广州,23.13,113.26,63.0,44.5,67.0,12.9,59.5,1.0,35.3
2016-03,Huizhou,惠州,23.11,114.42,46.9,30.3,50.1,8.0,27.8,0.8,60.5
2016-03,Jiangmen,江门,22.58,113.08,54.9,29.9,62.7,15.0,41.6,0.9,45.1
2016-03,Shenzhen,深圳,22.54,114.06,45.6,30.5,47.4,9.5,40.0,0.8,63.8
2016-03,Zhaoqing,肇庆,23.05,112.47,64.1,46.1,65.8,25.1,44.4,1.1,39.9
2016-03,Zhongshan,中山,22.52,113.38,50.9,33.8,51.6,11.5,49.5,1.0,39.5
2016-03,Zhuhai,珠海,22.27,113.58,49.3,30.7,52.2,9.2,44.5,0.8,66.4
2016-04,Dongguan,东莞,23.02,113.75,51.2,34.8,48.2,8.8,39.2,0.8,45.8
2016-04,Foshan,佛山,23.02,113.12,49.1,31.4,50.2,13.2,44.9,0.9,39.1
2016-04,Guangzhou,广州,23.13,113.26,59.6,40.5,57.6,13.6,54.3,1.1,27.1
2016-04,Huizhou,惠州,23.11,114.42,43.9,25.4,43.6,8.1,28.3,0.8,55.0
2016-04,Jiangmen,江门,22.58,113.08,49.7,28.4,52.8,11.1,30.0,0.8,44.5
2016-04,Shenzhen,深圳,22.54,114.06,41.6,26.5,40.5,10.8,40.9,0.8,52.0
2016-04,Zhaoqing,肇庆,23.05,112.47,55.6,37.5,56.2,23.1,32.6,0.9,44.4
2016-04,Zhongshan,中山,22.52,113.38,45.0,30.5,41.1,9.1,25.8,1.1,44.5
2016-04,Zhuhai,珠海,22.27,113.58,40.1,23.9,40.1,7.5,31.7,0.8,62.1
2016-05,Dongguan,东莞,23.02,113.75,45.5,29.3,44.2,8.3,25.9,0.7,67.2
2016-05,Foshan,佛山,23.02,113.12,46.8,28.2,47.0,11.5,34.4,0.8,62.7
2016-05,Guangzhou,广州,23.13,113.26,49.5,30.1,50.0,10.5,37.9,0.9,53.5
2016-05,Huizhou,惠州,23.11,114.42,40.4,21.2,41.3,8.2,18.4,0.7,74.6
2016-05,Jiangmen,江门,22.58,113.08,46.3,26.4,46.2,10.4,19.9,0.7,64.0
2016-05,Shenzhen,深圳,22.54,114.06,35.9,21.5,35.9,8.4,26.2,0.8,67.6
2016-05,Zhaoqing,肇庆,23.05,112.47,58.4,36.3,58.6,15.7,28.8,0.9,64.3
2016-05,Zhongshan,中山,22.52,113.38,36.4,23.0,34.2,7.5,21.5,0.9,60.5
2016-05,Zhuhai,珠海,22.27,113.58,35.0,20.5,34.6,7.6,22.9,0.7,76.1
2016-06,Dongguan,东莞,23.02,113.75,35.8,20.1,33.0,7.2,26.2,0.7,55.3
2016-06,Foshan,佛山,23.02,113.12,36.9,20.7,34.9,10.5,27.8,0.6,53.6
2016-06,Guangzhou,广州,23.13,113.26,41.1,23.0,39.8,9.3,31.8,0.8,46.1
2016-06,Huizhou,惠州,23.11,114.42,32.3,13.2,32.1,7.2,18.6,0.6,48.5
2016-06,Jiangmen,江门,22.58,113.08,33.2,17.6,32.7,8.6,18.2,0.6,42.8
2016-06,Shenzhen,深圳,22.54,114.06,24.1,12.1,23.4,8.3,26.2,0.6,45.3
2016-06,Zhaoqing,肇庆,23.05,112.47,39.6,22.7,38.2,15.0,22.4,0.7,56.1
2016-06,Zhongshan,中山,22.52,113.38,22.5,12.0,21.8,6.4,14.6,0.7,43.9
2016-06,Zhuhai,珠海,22.27,113.58,21.2,10.3,20.1,6.3,17.6,0.6,51.9
2016-07,Dongguan,东莞,23.02,113.75,42.5,25.1,40.7,10.1,26.6,0.6,54.9
2016-07,Foshan,佛山,23.02,113.12,42.0,24.5,40.5,14.3,27.5,0.7,48.8
2016-07,Guangzhou,广州,23.13,113.26,45.5,25.8,44.2,12.3,33.4,0.9,45.7
2016-07,Huizhou,惠州,23.11,114.42,43.3,21.4,44.4,10.1,24.0,0.6,55.8
2016-07,Jiangmen,江门,22.58,113.08,36.0,19.5,36.6,7.9,16.8,0.6,45.1
2016-07,Shenzhen,深圳,22.54,114.06,33.6,19.1,33.7,9.5,29.1,0.7,53.4
2016-07,Zhaoqing,肇庆,23.05,112.47,40.1,22.2,40.4,16.2,21.6,0.7,47.6
2016-07,Zhongshan,中山,22.52,113.38,30.7,16.7,29.9,8.4,18.8,0.7,50.6
2016-07,Zhuhai,珠海,22.27,113.58,27.6,15.1,27.2,6.3,15.6,0.7,55.1
2016-08,Dongguan,东莞,23.02,113.75,50.9,31.8,48.5,12.0,27.6,0.7,76.3
2016-08,Foshan,佛山,23.02,113.12,56.4,35.9,53.9,14.8,31.1,0.7,74.3
2016-08,Guangzhou,广州,23.13,113.26,53.8,33.9,52.8,13.7,36.0,0.9,66.6
2016-08,Huizhou,惠州,23.11,114.42,40.5,22.6,40.8,7.3,20.6,0.7,61.1
2016-08,Jiangmen,江门,22.58,113.08,53.5,32.7,53.3,11.6,25.3,0.8,77.1
2016-08,Shenzhen,深圳,22.54,114.06,36.7,22.5,36.5,8.1,29.1,0.7,64.2
2016-08,Zhaoqing,肇庆,23.05,112.47,51.1,31.2,51.0,13.4,26.6,0.8,70.1
2016-08,Zhongshan,中山,22.52,113.38,43.8,26.1,39.7,8.2,26.6,0.9,76.1
2016-08,Zhuhai,珠海,22.27,113.58,32.9,20.1,32.1,8.1,24.9,0.7,65.8
2016-09,Dongguan,东莞,23.02,113.75,50.6,33.9,50.4,12.8,31.0,0.7,69.5
2016-09,Foshan,佛山,23.02,113.12,61.4,41.7,59.9,13.2,34.8,0.8,69.0
2016-09,Guangzhou,广州,23.13,113.26,55.5,36.5,57.1,11.8,39.2,0.9,61.5
2016-09,Huizhou,惠州,23.11,114.42,40.5,24.5,41.8,7.0,17.7,0.7,69.5
2016-09,Jiangmen,江门,22.58,113.08,60.0,39.7,61.4,13.1,28.9,0.8,70.7
2016-09,Shenzhen,深圳,22.54,114.06,39.7,25.4,39.5,7.5,28.0,0.8,72.7
2016-09,Zhaoqing,肇庆,23.05,112.47,54.4,34.9,55.0,13.1,27.1,0.8,76.5
2016-09,Zhongshan,中山,22.52,113.38,46.7,28.8,41.9,11.4,26.8,0.8,72.7
2016-09,Zhuhai,珠海,22.27,113.58,42.2,24.6,40.6,10.6,25.4,0.7,81.3
2016-10,Dongguan,东莞,23.02,113.75,46.8,31.7,45.8,14.5,31.5,0.8,48.2
2016-10,Foshan,佛山,23.02,113.12,53.4,37.0,52.6,14.7,37.2,0.8,51.7
2016-10,Guangzhou,广州,23.13,113.26,46.7,29.6,49.1,10.5,37.4,0.9,44.1
2016-10,Huizhou,惠州,23.11,114.42,41.5,24.3,42.2,7.4,19.2,0.8,49.3
2016-10,Jiangmen,江门,22.58,113.08,55.1,35.0,56.7,10.9,34.5,0.9,57.5
2016-10,Shenzhen,深圳,22.54,114.06,37.9,24.1,38.2,6.4,27.9,0.8,55.9
2016-10,Zhaoqing,肇庆,23.05,112.47,49.5,33.3,49.9,13.2,25.1,0.8,53.7
2016-10,Zhongshan,中山,22.52,113.38,45.5,29.8,43.6,16.2,30.9,0.9,51.9
2016-10,Zhuhai,珠海,22.27,113.58,42.8,25.6,41.7,11.4,27.9,0.8,65.2
2016-11,Dongguan,东莞,23.02,113.75,62.5,43.4,63.2,15.1,36.9,1.0,59.5
2016-11,Foshan,佛山,23.02,113.12,79.8,57.5,84.1,17.2,54.0,1.0,47.4
2016-11,Guangzhou,广州,23.13,113.26,62.3,42.9,72.5,15.4,63.3,1.0,43.4
2016-11,Huizhou,惠州,23.11,114.42,51.0,33.0,54.5,8.4,23.9,0.9,59.0
2016-11,Jiangmen,江门,22.58,113.08,78.4,54.3,84.9,15.6,52.3,1.0,62.4
2016-11,Shenzhen,深圳,22.54,114.06,48.6,32.4,52.1,7.3,32.9,0.9,65.9
2016-11,Zhaoqing,肇庆,23.05,112.47,77.8,56.6,77.6,16.3,42.6,1.1,50.5
2016-11,Zhongshan,中山,22.52,113.38,59.8,40.5,58.4,16.1,40.8,1.0,53.9
2016-11,Zhuhai,珠海,22.27,113.58,50.3,32.8,51.0,12.5,38.6,0.8,61.5
2016-12,Dongguan,东莞,23.02,113.75,70.5,51.0,70.7,15.2,51.2,1.1,44.3
2016-12,Foshan,佛山,23.02,113.12,81.2,59.1,87.8,17.1,65.3,1.0,38.9
2016-12,Guangzhou,广州,23.13,113.26,68.7,48.2,79.6,13.8,71.1,1.1,40.0
2016-12,Huizhou,惠州,23.11,114.42,62.2,41.8,68.7,10.5,34.7,1.0,56.7
2016-12,Jiangmen,江门,22.58,113.08,82.9,58.8,93.9,16.7,68.9,1.0,42.9
2016-12,Shenzhen,深圳,22.54,114.06,59.5,40.4,65.2,9.1,41.3,0.9,62.2
2016-12,Zhaoqing,肇庆,23.05,112.47,74.8,54.6,77.1,15.0,51.0,1.1,39.3
2016-12,Zhongshan,中山,22.52,113.38,72.1,50.6,72.0,17.5,62.2,1.0,42.9
2016-12,Zhuhai,珠海,22.27,113.58,65.1,43.9,66.4,13.1,54.4,0.9,54.3
2017-01,Dongguan,东莞,23.02,113.75,76.4,55.6,74.9,12.9,45.4,1.1,51.2
2017-01,Foshan,佛山,23.02,113.12,96.7,73.1,95.9,11.5,56.4,1.1,43.8
2017-01,Guangzhou,广州,23.13,113.26,79.0,57.8,83.2,11.4,70.3,1.2,39.0
2017-01,Huizhou,惠州,23.11,114.42,61.6,42.7,66.4,7.4,29.9,1.0,62.2
2017-01,Jiangmen,江门,22.58,113.08,83.2,60.9,85.8,11.5,53.6,1.1,48.7
2017-01,Shenzhen,深圳,22.54,114.06,55.5,38.6,57.9,7.6,37.1,0.9,68.7
2017-01,Zhaoqing,肇庆,23.05,112.47,80.9,59.9,74.4,10.4,36.3,1.3,46.9
2017-01,Zhongshan,中山,22.52,113.38,75.6,54.9,71.0,12.6,53.5,1.1,46.6
2017-01,Zhuhai,珠海,22.27,113.58,61.3,43.0,60.5,7.1,45.7,0.9,54.1
2017-02,Dongguan,东莞,23.02,113.75,61.9,44.1,57.1,11.4,43.1,1.0,67.6
2017-02,Foshan,佛山,23.02,113.12,72.2,52.1,72.1,13.7,46.7,0.8,54.9
2017-02,Guangzhou,广州,23.13,113.26,65.6,47.4,66.6,13.3,59.3,0.9,49.4
2017-02,Huizhou,惠州,23.11,114.42,52.2,34.9,54.2,7.8,23.4,0.8,81.0
2017-02,Jiangmen,江门,22.58,113.08,63.7,43.5,66.1,12.5,39.1,0.9,63.2
2017-02,Shenzhen,深圳,22.54,114.06,48.4,33.3,47.4,7.7,29.1,0.8,82.6
2017-02,Zhaoqing,肇庆,23.05,112.47,70.8,51.7,64.4,13.6,36.0,1.1,48.2
2017-02,Zhongshan,中山,22.52,113.38,62.2,44.4,54.8,10.9,37.6,0.8,64.1
2017-02,Zhuhai,珠海,22.27,113.58,50.6,34.9,46.6,7.2,35.3,0.7,65.6
2017-03,Dongguan,东莞,23.02,113.75,60.6,40.0,65.0,11.4,54.0,1.0,45.1
2017-03,Foshan,佛山,23.02,113.12,71.3,48.5,87.3,14.1,59.3,0.9,31.2
2017-03,Guangzhou,广州,23.13,113.26,67.9,45.0,75.5,12.8,67.1,1.0,31.0
2017-03,Huizhou,惠州,23.11,114.42,54.1,30.4,60.5,8.6,28.2,0.8,68.7
2017-03,Jiangmen,江门,22.58,113.08,66.9,44.0,80.1,14.0,51.0,1.0,39.9
2017-03,Shenzhen,深圳,22.54,114.06,48.2,30.2,50.6,7.6,32.2,0.8,78.7
2017-03,Zhaoqing,肇庆,23.05,112.47,74.5,54.0,74.4,18.3,49.3,1.2,27.2
2017-03,Zhongshan,中山,22.52,113.38,57.3,37.2,56.0,10.2,44.8,0.8,44.4
2017-03,Zhuhai,珠海,22.27,113.58,47.9,32.0,47.4,7.4,49.9,0.7,51.6
2017-04,Dongguan,东莞,23.02,113.75,62.4,41.7,58.7,11.6,47.5,0.9,53.3
2017-04,Foshan,佛山,23.02,113.12,69.6,45.1,78.2,14.3,53.9,0.9,50.1
2017-04,Guangzhou,广州,23.13,113.26,60.6,37.4,66.1,13.1,61.9,0.9,42.3
2017-04,Huizhou,惠州,23.11,114.42,53.2,29.6,56.2,9.3,28.8,0.8,60.3
2017-04,Jiangmen,江门,22.58,113.08,59.1,36.8,63.3,12.7,39.4,0.9,53.9
2017-04,Shenzhen,深圳,22.54,114.06,45.6,28.2,46.6,8.8,36.2,0.7,57.9
2017-04,Zhaoqing,肇庆,23.05,112.47,67.5,46.8,71.7,16.3,43.6,1.0,42.9
2017-04,Zhongshan,中山,22.52,113.38,49.6,30.2,48.3,8.0,33.8,0.8,54.3
2017-04,Zhuhai,珠海,22.27,113.58,41.7,26.9,39.8,7.2,37.1,0.7,53.0
2017-05,Dongguan,东莞,23.02,113.75,65.9,44.1,59.5,12.9,38.2,0.9,84.4
2017-05,Foshan,佛山,23.02,113.12,72.3,44.4,75.2,11.7,42.5,0.8,89.6
2017-05,Guangzhou,广州,23.13,113.26,62.4,37.2,63.7,12.7,52.5,0.8,75.9
2017-05,Huizhou,惠州,23.11,114.42,50.9,29.1,54.3,8.0,22.1,0.8,78.1
2017-05,Jiangmen,江门,22.58,113.08,63.6,38.3,65.9,12.2,32.2,0.8,91.9
2017-05,Shenzhen,深圳,22.54,114.06,44.7,28.4,44.3,8.0,29.6,0.8,76.2
2017-05,Zhaoqing,肇庆,23.05,112.47,64.4,41.6,66.0,16.1,36.4,0.9,79.2
2017-05,Zhongshan,中山,22.52,113.38,55.9,33.7,51.1,9.4,30.0,0.8,85.0
2017-05,Zhuhai,珠海,22.27,113.58,44.2,28.3,41.7,7.8,31.0,0.7,67.4
2017-06,Dongguan,东莞,23.02,113.75,32.2,18.1,31.4,8.8,30.3,0.8,42.4
2017-06,Foshan,佛山,23.02,113.12,37.0,19.7,37.4,9.3,26.7,0.7,46.4
2017-06,Guangzhou,广州,23.13,113.26,36.3,18.2,35.7,9.9,39.3,0.7,37.7
2017-06,Huizhou,惠州,23.11,114.42,31.1,13.5,30.8,5.9,19.3,0.6,37.3
2017-06,Jiangmen,江门,22.58,113.08,31.9,15.2,32.0,6.4,14.7,0.6,39.3
2017-06,Shenzhen,深圳,22.54,114.06,22.3,11.8,22.0,6.9,23.6,0.6,34.7
2017-06,Zhaoqing,肇庆,23.05,112.47,41.2,22.6,40.0,11.1,26.1,0.8,43.1
2017-06,Zhongshan,中山,22.52,113.38,21.8,10.7,21.4,5.8,11.8,0.7,41.9
2017-06,Zhuhai,珠海,22.27,113.58,18.5,9.8,18.1,2.8,11.8,0.5,38.4
2017-07,Dongguan,东莞,23.02,113.75,37.0,22.1,35.8,10.9,32.5,0.8,44.8
